,c0,c2,t1,t2,pointlab,point,ymd,tag,ind
118474,0,150354610,2024-07-02,2025-06-30,3.0,2750.0,2024-06-01,ws,1
2383,3,150354810,2010-01-01,2012-04-02,3.0,93300.0,2012-03-05,bsl,0
5240,5,150354810,2012-04-02,2012-05-02,,93300.0,2012-03-30,ws,1
10066,0,150354810,2012-05-02,2014-04-02,3.0,93300.0,2012-04-01,ws,1
16210,5,150354810,2014-04-02,2014-05-02,,93300.0,2014-03-19,ws,1
21451,0,150354810,2014-05-02,2016-04-02,3.0,93300.0,2014-04-01,ws,1
30199,5,150354810,2016-04-02,2016-05-02,,113830.0,2016-03-18,ws,1
34705,0,150354810,2016-05-02,2018-04-02,3.0,113830.0,2016-04-01,ws,1
45836,5,150354810,2018-04-02,2018-05-02,,113830.0,2018-03-20,ws,1
51352,0,150354810,2018-05-02,2019-11-02,3.0,113830.0,2018-04-01,ws,1
59782,0,150354810,2019-11-02,2020-04-02,3.0,113830.0,2019-10-01,ws,1
69436,5,150354810,2020-04-02,2020-05-02,,113830.0,2020-03-23,ws,1
75589,0,150354810,2020-05-02,2022-05-02,3.0,113830.0,2020-04-01,ws,1
100105,0,150354810,2022-05-02,2024-07-02,3.0,113830.0,2022-04-01,ws,1
118475,0,150354810,2024-07-02,2025-06-30,3.0,113830.0,2024-06-01,ws,1
2384,3,150354910,2010-01-01,2012-04-02,3.0,16810.0,2012-03-05,bsl,0
2384,3,150354910,2012-04-02,2012-05-02,3.0,16810.0,2012-03-05,ws,1
10067,0,150354910,2012-05-02,2014-05-02,3.0,16810.0,2012-04-01,ws,1
21452,0,150354910,2014-05-02,2016-04-02,3.0,16810.0,2014-04-01,ws,1
30200,5,150354910,2016-04-02,2016-05-02,,16810.0,2016-03-18,ws,1
34706,0,150354910,2016-05-02,2018-04-02,3.0,16810.0,2016-04-01,ws,1
45837,5,150354910,2018-04-02,2018-05-02,,16810.0,2018-03-20,ws,1
51353,0,150354910,2018-05-02,2019-11-02,3.0,16810.0,2018-04-01,ws,1
59783,0,150354910,2019-11-02,2020-04-02,3.0,16810.0,2019-10-01,ws,1
69437,5,150354910,2020-04-02,2020-05-02,,16810.0,2020-03-23,ws,1
75590,0,150354910,2020-05-02,2022-05-02,3.0,16810.0,2020-04-01,ws,1
100106,0,150354910,2022-05-02,2024-07-02,3.0,16810.0,2022-04-01,ws,1
118476,0,150354910,2024-07-02,2025-06-30,3.0,16810.0,2024-06-01,ws,1
2385,3,150355010,2010-01-01,2012-04-02,3.0,12100.0,2012-03-05,bsl,0
2385,3,150355010,2012-04-02,2012-05-02,3.0,12100.0,2012-03-05,ws,1
10068,0,150355010,2012-05-02,2014-05-02,3.0,12100.0,2012-04-01,ws,1
21453,0,150355010,2014-05-02,2016-04-02,3.0,12100.0,2014-04-01,ws,1
30201,5,150355010,2016-04-02,2016-05-02,,13310.0,2016-03-18,ws,1
34707,0,150355010,2016-05-02,2018-04-02,3.0,13310.0,2016-04-01,ws,1
45838,5,150355010,2018-04-02,2018-05-02,,13310.0,2018-03-20,ws,1
51354,0,150355010,2018-05-02,2019-11-02,3.0,13310.0,2018-04-01,ws,1
59784,0,150355010,2019-11-02,2020-04-02,3.0,13310.0,2019-10-01,ws,1
69438,5,150355010,2020-04-02,2020-05-02,,13310.0,2020-03-23,ws,1
75591,0,150355010,2020-05-02,2022-05-02,3.0,13310.0,2020-04-01,ws,1
100107,0,150355010,2022-05-02,2024-07-02,3.0,13310.0,2022-04-01,ws,1
118477,0,150355010,2024-07-02,2025-06-30,3.0,13310.0,2024-06-01,ws,1
2386,3,150355110,2010-01-01,2012-04-02,3.0,21700.0,2012-03-05,bsl,0
2386,3,150355110,2012-04-02,2012-05-02,3.0,21700.0,2012-03-05,ws,1
10069,0,150355110,2012-05-02,2014-05-02,3.0,21700.0,2012-04-01,ws,1
21454,0,150355110,2014-05-02,2016-04-02,3.0,21700.0,2014-04-01,ws,1
30202,5,150355110,2016-04-02,2016-05-02,,23870.0,2016-03-18,ws,1
34708,0,150355110,2016-05-02,2018-04-02,3.0,23870.0,2016-04-01,ws,1
45839,5,150355110,2018-04-02,2018-05-02,,24260.0,2018-03-20,ws,1
51355,0,150355110,2018-05-02,2019-11-02,3.0,24260.0,2018-04-01,ws,1
59785,0,150355110,2019-11-02,2020-04-02,3.0,24260.0,2019-10-01,ws,1
69439,5,150355110,2020-04-02,2020-05-02,,24260.0,2020-03-23,ws,1
75592,0,150355110,2020-05-02,2022-05-02,3.0,24260.0,2020-04-01,ws,1
100108,0,150355110,2022-05-02,2024-07-02,3.0,24260.0,2022-04-01,ws,1
118478,0,150355110,2024-07-02,2025-06-30,3.0,24260.0,2024-06-01,ws,1
2387,3,150355210,2010-01-01,2012-04-02,3.0,19960.0,2012-03-05,bsl,0
2387,3,150355210,2012-04-02,2012-05-02,3.0,19960.0,2012-03-05,ws,1
10070,0,150355210,2012-05-02,2014-05-02,3.0,19960.0,2012-04-01,ws,1
21455,0,150355210,2014-05-02,2016-04-02,3.0,19960.0,2014-04-01,ws,1
30203,5,150355210,2016-04-02,2016-05-02,,19960.0,2016-03-18,ws,1
34709,0,150355210,2016-05-02,2018-04-02,3.0,19960.0,2016-04-01,ws,1
45840,5,150355210,2018-04-02,2018-05-02,,19960.0,2018-03-20,ws,1
51356,0,150355210,2018-05-02,2019-11-02,3.0,19960.0,2018-04-01,ws,1
59786,0,150355210,2019-11-02,2020-04-02,3.0,19960.0,2019-10-01,ws,1
69440,5,150355210,2020-04-02,2020-05-02,,19960.0,2020-03-23,ws,1
75593,0,150355210,2020-05-02,2022-05-02,3.0,19960.0,2020-04-01,ws,1
100109,0,150355210,2022-05-02,2024-07-02,3.0,19960.0,2022-04-01,ws,1
118479,0,150355210,2024-07-02,2025-06-30,3.0,19960.0,2024-06-01,ws,1
2388,3,150355310,2010-01-01,2012-04-02,3.0,108470.0,2012-03-05,bsl,0
2388,3,150355310,2012-04-02,2012-05-02,3.0,108470.0,2012-03-05,ws,1
10071,0,150355310,2012-05-02,2014-05-02,3.0,108470.0,2012-04-01,ws,1
21456,0,150355310,2014-05-02,2016-04-02,3.0,108470.0,2014-04-01,ws,1
26024,9,150355310,2016-04-02,2025-06-30,,108470.0,2016-03-31,aes,2
2389,3,150355410,2010-01-01,2012-04-02,3.0,79850.0,2012-03-05,bsl,0
2389,3,150355410,2012-04-02,2012-05-02,3.0,79850.0,2012-03-05,ws,1
10072,0,150355410,2012-05-02,2012-06-02,3.0,79850.0,2012-04-01,ws,1
6028,5,150355410,2012-06-02,2014-04-02,,79850.0,2012-05-29,ws,1
13951,5,150355410,2014-04-02,2014-05-02,,79850.0,2014-03-05,ws,1
21457,0,150355410,2014-05-02,2016-04-02,3.0,79850.0,2014-04-01,ws,1
30204,5,150355410,2016-04-02,2016-05-02,,79850.0,2016-03-18,ws,1
34710,0,150355410,2016-05-02,2018-04-02,3.0,79850.0,2016-04-01,ws,1
45841,5,150355410,2018-04-02,2018-05-02,,82850.0,2018-03-20,ws,1
51357,0,150355410,2018-05-02,2019-11-02,3.0,82850.0,2018-04-01,ws,1
59787,0,150355410,2019-11-02,2020-04-02,3.0,82850.0,2019-10-01,ws,1
69441,5,150355410,2020-04-02,2020-05-02,,82850.0,2020-03-23,ws,1
75594,0,150355410,2020-05-02,2022-05-02,3.0,82850.0,2020-04-01,ws,1
100110,0,150355410,2022-05-02,2024-07-02,3.0,82850.0,2022-04-01,ws,1
118480,0,150355410,2024-07-02,2025-06-30,3.0,82850.0,2024-06-01,ws,1
2390,3,150355510,2010-01-01,2012-04-02,3.0,22140.0,2012-03-05,bsl,0
2390,3,150355510,2012-04-02,2012-05-02,3.0,22140.0,2012-03-05,ws,1
10073,0,150355510,2012-05-02,2014-05-02,3.0,22140.0,2012-04-01,ws,1
21458,0,150355510,2014-05-02,2016-04-02,3.0,22140.0,2014-04-01,ws,1
30205,5,150355510,2016-04-02,2016-05-02,,24350.0,2016-03-18,ws,1
34711,0,150355510,2016-05-02,2018-04-02,3.0,24350.0,2016-04-01,ws,1
45842,5,150355510,2018-04-02,2018-05-02,,28030.0,2018-03-20,ws,1
51358,0,150355510,2018-05-02,2019-11-02,3.0,28030.0,2018-04-01,ws,1
59788,0,150355510,2019-11-02,2020-04-02,3.0,28030.0,2019-10-01,ws,1
69442,5,150355510,2020-04-02,2020-05-02,,28030.0,2020-03-23,ws,1
75595,0,150355510,2020-05-02,2022-05-02,3.0,28030.0,2020-04-01,ws,1
100111,0,150355510,2022-05-02,2024-07-02,3.0,28030.0,2022-04-01,ws,1
118481,0,150355510,2024-07-02,2025-06-30,3.0,28030.0,2024-06-01,ws,1
2391,3,150355610,2010-01-01,2012-04-02,3.0,4000.0,2012-03-05,bsl,0
2391,3,150355610,2012-04-02,2012-05-02,3.0,4000.0,2012-03-05,ws,1
10074,0,150355610,2012-05-02,2014-05-02,3.0,4000.0,2012-04-01,ws,1
21459,0,150355610,2014-05-02,2016-04-02,3.0,4000.0,2014-04-01,ws,1
30206,5,150355610,2016-04-02,2016-05-02,,4800.0,2016-03-18,ws,1
34712,0,150355610,2016-05-02,2018-04-02,3.0,4800.0,2016-04-01,ws,1
45843,5,150355610,2018-04-02,2018-05-02,,14270.0,2018-03-20,ws,1
51359,0,150355610,2018-05-02,2019-11-02,3.0,14270.0,2018-04-01,ws,1
59789,0,150355610,2019-11-02,2020-04-02,3.0,14270.0,2019-10-01,ws,1
69443,5,150355610,2020-04-02,2020-05-02,,14270.0,2020-03-23,ws,1
75596,0,150355610,2020-05-02,2022-05-02,3.0,14270.0,2020-04-01,ws,1
100112,0,150355610,2022-05-02,2024-07-02,3.0,14270.0,2022-04-01,ws,1
118482,0,150355610,2024-07-02,2025-06-30,3.0,14270.0,2024-06-01,ws,1
2392,3,150355710,2010-01-01,2012-04-02,3.0,14170.0,2012-03-05,bsl,0
2392,3,150355710,2012-04-02,2012-05-02,3.0,14170.0,2012-03-05,ws,1
10075,0,150355710,2012-05-02,2014-05-02,3.0,14170.0,2012-04-01,ws,1
21460,0,150355710,2014-05-02,2016-04-02,3.0,14170.0,2014-04-01,ws,1
30207,5,150355710,2016-04-02,2016-05-02,,14170.0,2016-03-18,ws,1
34713,0,150355710,2016-05-02,2018-04-02,3.0,14170.0,2016-04-01,ws,1
45844,5,150355710,2018-04-02,2018-05-02,,14170.0,2018-03-20,ws,1
51360,0,150355710,2018-05-02,2019-11-02,3.0,14170.0,2018-04-01,ws,1
59790,0,150355710,2019-11-02,2020-04-02,3.0,14170.0,2019-10-01,ws,1
69444,5,150355710,2020-04-02,2020-05-02,,14170.0,2020-03-23,ws,1
75597,0,150355710,2020-05-02,2022-05-02,3.0,14170.0,2020-04-01,ws,1
100113,0,150355710,2022-05-02,2024-07-02,3.0,14170.0,2022-04-01,ws,1
118483,0,150355710,2024-07-02,2025-06-30,3.0,14170.0,2024-06-01,ws,1
2393,3,150355810,2010-01-01,2012-04-02,3.0,2350.0,2012-03-05,bsl,0
2393,3,150355810,2012-04-02,2012-05-02,3.0,2350.0,2012-03-05,ws,1
10076,0,150355810,2012-05-02,2014-05-02,3.0,2350.0,2012-04-01,ws,1
21461,0,150355810,2014-05-02,2016-04-02,3.0,2350.0,2014-04-01,ws,1
30208,5,150355810,2016-04-02,2016-05-02,,2350.0,2016-03-18,ws,1
34714,0,150355810,2016-05-02,2018-04-02,3.0,2350.0,2016-04-01,ws,1
45845,5,150355810,2018-04-02,2018-05-02,,2350.0,2018-03-20,ws,1
51361,0,150355810,2018-05-02,2019-11-02,3.0,2350.0,2018-04-01,ws,1
59791,0,150355810,2019-11-02,2020-04-02,3.0,2350.0,2019-10-01,ws,1
69445,5,150355810,2020-04-02,2020-05-02,,2350.0,2020-03-23,ws,1
75598,0,150355810,2020-05-02,2022-05-02,3.0,2350.0,2020-04-01,ws,1
100114,0,150355810,2022-05-02,2022-06-02,3.0,2350.0,2022-04-01,ws,1
93446,5,150355810,2022-06-02,2024-04-02,,2350.0,2022-05-12,ws,1
109730,5,150355810,2024-04-02,2024-05-02,,2350.0,2024-03-21,ws,1
112845,5,150355810,2024-05-02,2024-07-02,,2350.0,2024-04-12,ws,1
118484,0,150355810,2024-07-02,2025-06-30,3.0,2350.0,2024-06-01,ws,1
2394,3,150355910,2010-01-01,2012-04-02,3.0,2160.0,2012-03-05,bsl,0
2394,3,150355910,2012-04-02,2012-05-02,3.0,2160.0,2012-03-05,ws,1
10077,0,150355910,2012-05-02,2014-05-02,3.0,2160.0,2012-04-01,ws,1
21462,0,150355910,2014-05-02,2016-04-02,3.0,2160.0,2014-04-01,ws,1
30209,5,150355910,2016-04-02,2016-05-02,,2160.0,2016-03-18,ws,1
34715,0,150355910,2016-05-02,2018-04-02,3.0,2160.0,2016-04-01,ws,1
45846,5,150355910,2018-04-02,2018-05-02,,2160.0,2018-03-20,ws,1
51362,0,150355910,2018-05-02,2019-11-02,3.0,2160.0,2018-04-01,ws,1
59792,0,150355910,2019-11-02,2020-04-02,3.0,2160.0,2019-10-01,ws,1
69446,5,150355910,2020-04-02,2020-05-02,,2590.0,2020-03-23,ws,1
75599,0,150355910,2020-05-02,2022-05-02,3.0,2590.0,2020-04-01,ws,1
100115,0,150355910,2022-05-02,2022-06-02,3.0,2590.0,2022-04-01,ws,1
93447,5,150355910,2022-06-02,2024-04-02,,2590.0,2022-05-12,ws,1
109731,5,150355910,2024-04-02,2024-07-02,,2590.0,2024-03-21,ws,1
113595,5,150355910,2024-07-02,2025-06-30,,2590.0,2024-06-28,ws,1
2395,3,150356010,2010-01-01,2012-04-02,3.0,35480.0,2012-03-05,bsl,0
4972,5,150356010,2012-04-02,2012-05-02,,35480.0,2012-03-19,ws,1
10078,0,150356010,2012-05-02,2014-04-02,3.0,35480.0,2012-04-01,ws,1
13952,5,150356010,2014-04-02,2014-05-02,,34480.0,2014-03-05,ws,1
21463,0,150356010,2014-05-02,2016-04-02,3.0,34480.0,2014-04-01,ws,1
30210,5,150356010,2016-04-02,2016-05-02,,34480.0,2016-03-18,ws,1
34716,0,150356010,2016-05-02,2018-04-02,3.0,34480.0,2016-04-01,ws,1
45847,5,150356010,2018-04-02,2018-05-02,,34480.0,2018-03-20,ws,1
51363,0,150356010,2018-05-02,2019-11-02,3.0,34480.0,2018-04-01,ws,1
59793,0,150356010,2019-11-02,2020-04-02,3.0,34480.0,2019-10-01,ws,1
69447,5,150356010,2020-04-02,2020-05-02,,34480.0,2020-03-23,ws,1
75600,0,150356010,2020-05-02,2022-05-02,3.0,34480.0,2020-04-01,ws,1
100116,0,150356010,2022-05-02,2024-07-02,3.0,34480.0,2022-04-01,ws,1
118486,0,150356010,2024-07-02,2025-06-30,3.0,34480.0,2024-06-01,ws,1
2396,3,150356110,2010-01-01,2012-04-02,3.0,47780.0,2012-03-05,bsl,0
4973,5,150356110,2012-04-02,2012-05-02,,47780.0,2012-03-19,ws,1
10079,0,150356110,2012-05-02,2014-05-02,3.0,47780.0,2012-04-01,ws,1
21464,0,150356110,2014-05-02,2016-04-02,3.0,47780.0,2014-04-01,ws,1
30211,5,150356110,2016-04-02,2016-05-02,,47780.0,2016-03-18,ws,1
34717,0,150356110,2016-05-02,2018-04-02,3.0,47780.0,2016-04-01,ws,1
45848,5,150356110,2018-04-02,2018-05-02,,47780.0,2018-03-20,ws,1
51364,0,150356110,2018-05-02,2019-11-02,3.0,47780.0,2018-04-01,ws,1
59794,0,150356110,2019-11-02,2020-04-02,3.0,47780.0,2019-10-01,ws,1
69448,5,150356110,2020-04-02,2020-05-02,,47780.0,2020-03-23,ws,1
75601,0,150356110,2020-05-02,2022-05-02,3.0,47780.0,2020-04-01,ws,1
100117,0,150356110,2022-05-02,2024-07-02,3.0,47780.0,2022-04-01,ws,1
118487,0,150356110,2024-07-02,2025-06-30,3.0,47780.0,2024-06-01,ws,1
2397,3,150356210,2010-01-01,2012-04-02,3.0,17440.0,2012-03-05,bsl,0
2397,3,150356210,2012-04-02,2012-05-02,3.0,17440.0,2012-03-05,ws,1
10080,0,150356210,2012-05-02,2014-05-02,3.0,17440.0,2012-04-01,ws,1
21465,0,150356210,2014-05-02,2016-04-02,3.0,17440.0,2014-04-01,ws,1
30212,5,150356210,2016-04-02,2016-05-02,,17440.0,2016-03-18,ws,1
34718,0,150356210,2016-05-02,2018-04-02,3.0,17440.0,2016-04-01,ws,1
45849,5,150356210,2018-04-02,2018-05-02,,17840.0,2018-03-20,ws,1
51365,0,150356210,2018-05-02,2019-11-02,3.0,17840.0,2018-04-01,ws,1
59795,0,150356210,2019-11-02,2020-04-02,3.0,17840.0,2019-10-01,ws,1
69449,5,150356210,2020-04-02,2020-05-02,,17840.0,2020-03-23,ws,1
75602,0,150356210,2020-05-02,2022-05-02,3.0,17840.0,2020-04-01,ws,1
100118,0,150356210,2022-05-02,2024-07-02,3.0,17840.0,2022-04-01,ws,1
118488,0,150356210,2024-07-02,2025-06-30,3.0,17840.0,2024-06-01,ws,1
2398,3,150356310,2010-01-01,2012-04-02,3.0,18150.0,2012-03-05,bsl,0
2398,3,150356310,2012-04-02,2012-05-02,3.0,18150.0,2012-03-05,ws,1
10081,0,150356310,2012-05-02,2012-06-02,3.0,18150.0,2012-04-01,ws,1
5545,5,150356310,2012-06-02,2014-05-02,,18150.0,2012-05-11,ws,1
21466,0,150356310,2014-05-02,2016-04-02,3.0,18150.0,2014-04-01,ws,1
30213,5,150356310,2016-04-02,2016-05-02,,18150.0,2016-03-18,ws,1
34719,0,150356310,2016-05-02,2018-04-02,3.0,18150.0,2016-04-01,ws,1
45850,5,150356310,2018-04-02,2018-05-02,,21780.0,2018-03-20,ws,1
51366,0,150356310,2018-05-02,2019-11-02,3.0,21780.0,2018-04-01,ws,1
59796,0,150356310,2019-11-02,2020-04-02,3.0,21780.0,2019-10-01,ws,1
69450,5,150356310,2020-04-02,2020-05-02,,21780.0,2020-03-23,ws,1
75603,0,150356310,2020-05-02,2022-05-02,3.0,21780.0,2020-04-01,ws,1
100119,0,150356310,2022-05-02,2024-07-02,3.0,21780.0,2022-04-01,ws,1
118489,0,150356310,2024-07-02,2025-06-30,3.0,21780.0,2024-06-01,ws,1
2399,3,150356410,2010-01-01,2012-04-02,3.0,2910.0,2012-03-05,bsl,0
2399,3,150356410,2012-04-02,2012-05-02,3.0,2910.0,2012-03-05,ws,1
10082,0,150356410,2012-05-02,2014-05-02,3.0,2910.0,2012-04-01,ws,1
21467,0,150356410,2014-05-02,2016-04-02,3.0,2910.0,2014-04-01,ws,1
30214,5,150356410,2016-04-02,2016-05-02,,2910.0,2016-03-18,ws,1
34720,0,150356410,2016-05-02,2018-04-02,3.0,2910.0,2016-04-01,ws,1
45851,5,150356410,2018-04-02,2018-05-02,,2910.0,2018-03-20,ws,1
51367,0,150356410,2018-05-02,2019-11-02,3.0,2910.0,2018-04-01,ws,1
59797,0,150356410,2019-11-02,2020-04-02,3.0,2910.0,2019-10-01,ws,1
69451,5,150356410,2020-04-02,2020-05-02,,2910.0,2020-03-23,ws,1
75604,0,150356410,2020-05-02,2022-05-02,3.0,2910.0,2020-04-01,ws,1
100120,0,150356410,2022-05-02,2024-07-02,3.0,2910.0,2022-04-01,ws,1
118490,0,150356410,2024-07-02,2025-06-30,3.0,2910.0,2024-06-01,ws,1
2400,3,150356610,2010-01-01,2012-04-02,3.0,41420.0,2012-03-05,bsl,0
2400,3,150356610,2012-04-02,2012-05-02,3.0,41420.0,2012-03-05,ws,1
10083,0,150356610,2012-05-02,2014-05-02,3.0,41420.0,2012-04-01,ws,1
21468,0,150356610,2014-05-02,2014-08-02,3.0,41420.0,2014-04-01,ws,1
17388,5,150356610,2014-08-02,2016-04-02,,41420.0,2014-07-17,ws,1
30215,5,150356610,2016-04-02,2016-05-02,,47630.0,2016-03-18,ws,1
34721,0,150356610,2016-05-02,2018-04-02,3.0,47630.0,2016-04-01,ws,1
45852,5,150356610,2018-04-02,2018-05-02,,47630.0,2018-03-20,ws,1
51368,0,150356610,2018-05-02,2019-11-02,3.0,47630.0,2018-04-01,ws,1
59798,0,150356610,2019-11-02,2020-04-02,3.0,47630.0,2019-10-01,ws,1
69452,5,150356610,2020-04-02,2020-05-02,,47630.0,2020-03-23,ws,1
75605,0,150356610,2020-05-02,2022-05-02,3.0,47630.0,2020-04-01,ws,1
100121,0,150356610,2022-05-02,2024-07-02,3.0,47630.0,2022-04-01,ws,1
118491,0,150356610,2024-07-02,2025-06-30,3.0,47630.0,2024-06-01,ws,1
2401,3,150356710,2010-01-01,2012-04-02,3.0,22310.0,2012-03-05,bsl,0
2401,3,150356710,2012-04-02,2012-05-02,3.0,22310.0,2012-03-05,ws,1
10084,0,150356710,2012-05-02,2014-05-02,3.0,22310.0,2012-04-01,ws,1
21469,0,150356710,2014-05-02,2016-04-02,3.0,22310.0,2014-04-01,ws,1
30216,5,150356710,2016-04-02,2016-05-02,,25660.0,2016-03-18,ws,1
34722,0,150356710,2016-05-02,2018-04-02,3.0,25660.0,2016-04-01,ws,1
45853,5,150356710,2018-04-02,2018-05-02,,30790.0,2018-03-20,ws,1
51369,0,150356710,2018-05-02,2019-11-02,3.0,30790.0,2018-04-01,ws,1
59799,0,150356710,2019-11-02,2020-04-02,3.0,30790.0,2019-10-01,ws,1
69453,5,150356710,2020-04-02,2020-05-02,,30790.0,2020-03-23,ws,1
75606,0,150356710,2020-05-02,2022-05-02,3.0,30790.0,2020-04-01,ws,1
100122,0,150356710,2022-05-02,2024-07-02,3.0,30790.0,2022-04-01,ws,1
118492,0,150356710,2024-07-02,2025-06-30,3.0,30790.0,2024-06-01,ws,1
2402,3,150356810,2010-01-01,2012-04-02,3.0,33460.0,2012-03-05,bsl,0
2402,3,150356810,2012-04-02,2012-05-02,3.0,33460.0,2012-03-05,ws,1
10085,0,150356810,2012-05-02,2014-05-02,3.0,33460.0,2012-04-01,ws,1
21470,0,150356810,2014-05-02,2016-04-02,3.0,33460.0,2014-04-01,ws,1
30217,5,150356810,2016-04-02,2016-05-02,,40150.0,2016-03-18,ws,1
34723,0,150356810,2016-05-02,2018-04-02,3.0,40150.0,2016-04-01,ws,1
45854,5,150356810,2018-04-02,2018-05-02,,47550.0,2018-03-20,ws,1
51370,0,150356810,2018-05-02,2019-11-02,3.0,47550.0,2018-04-01,ws,1
59800,0,150356810,2019-11-02,2020-04-02,3.0,47550.0,2019-10-01,ws,1
69454,5,150356810,2020-04-02,2020-05-02,,47550.0,2020-03-23,ws,1
75607,0,150356810,2020-05-02,2022-05-02,3.0,47550.0,2020-04-01,ws,1
100123,0,150356810,2022-05-02,2024-07-02,3.0,47550.0,2022-04-01,ws,1
118493,0,150356810,2024-07-02,2025-06-30,3.0,47550.0,2024-06-01,ws,1
2403,3,150356910,2010-01-01,2012-04-02,3.0,13500.0,2012-03-05,bsl,0
4974,5,150356910,2012-04-02,2012-05-02,,13500.0,2012-03-19,ws,1
10086,0,150356910,2012-05-02,2012-06-02,3.0,13500.0,2012-04-01,ws,1
6029,5,150356910,2012-06-02,2014-05-02,,13500.0,2012-05-29,ws,1
21471,0,150356910,2014-05-02,2016-04-02,3.0,13500.0,2014-04-01,ws,1
30218,5,150356910,2016-04-02,2016-05-02,,13500.0,2016-03-18,ws,1
34724,0,150356910,2016-05-02,2018-04-02,3.0,13500.0,2016-04-01,ws,1
45855,5,150356910,2018-04-02,2018-05-02,,13500.0,2018-03-20,ws,1
51371,0,150356910,2018-05-02,2019-11-02,3.0,13500.0,2018-04-01,ws,1
59801,0,150356910,2019-11-02,2020-04-02,3.0,13500.0,2019-10-01,ws,1
69455,5,150356910,2020-04-02,2020-05-02,,13500.0,2020-03-23,ws,1
75608,0,150356910,2020-05-02,2022-05-02,3.0,13500.0,2020-04-01,ws,1
100124,0,150356910,2022-05-02,2024-07-02,3.0,13500.0,2022-04-01,ws,1
118494,0,150356910,2024-07-02,2025-06-30,3.0,13500.0,2024-06-01,ws,1
2404,3,150357010,2010-01-01,2012-04-02,3.0,13500.0,2012-03-05,bsl,0
4975,5,150357010,2012-04-02,2012-05-02,,13500.0,2012-03-19,ws,1
10087,0,150357010,2012-05-02,2012-06-02,3.0,13500.0,2012-04-01,ws,1
6030,5,150357010,2012-06-02,2014-05-02,,13500.0,2012-05-29,ws,1
21472,0,150357010,2014-05-02,2016-04-02,3.0,13500.0,2014-04-01,ws,1
30219,5,150357010,2016-04-02,2016-05-02,,15800.0,2016-03-18,ws,1
34725,0,150357010,2016-05-02,2018-04-02,3.0,15800.0,2016-04-01,ws,1
45856,5,150357010,2018-04-02,2018-05-02,,15800.0,2018-03-20,ws,1
51372,0,150357010,2018-05-02,2019-11-02,3.0,15800.0,2018-04-01,ws,1
59802,0,150357010,2019-11-02,2020-04-02,3.0,15800.0,2019-10-01,ws,1
69456,5,150357010,2020-04-02,2020-05-02,,15800.0,2020-03-23,ws,1
75609,0,150357010,2020-05-02,2022-05-02,3.0,15800.0,2020-04-01,ws,1
100125,0,150357010,2022-05-02,2024-07-02,3.0,15800.0,2022-04-01,ws,1
118495,0,150357010,2024-07-02,2025-06-30,3.0,15800.0,2024-06-01,ws,1
2405,3,150357110,2010-01-01,2012-04-02,3.0,49650.0,2012-03-05,bsl,0
5241,5,150357110,2012-04-02,2012-05-02,,49650.0,2012-03-30,ws,1
10088,0,150357110,2012-05-02,2012-06-02,3.0,49650.0,2012-04-01,ws,1
6031,5,150357110,2012-06-02,2014-05-02,,49650.0,2012-05-29,ws,1
21473,0,150357110,2014-05-02,2016-04-02,3.0,49650.0,2014-04-01,ws,1
30220,5,150357110,2016-04-02,2016-05-02,,57100.0,2016-03-18,ws,1
34726,0,150357110,2016-05-02,2018-04-02,3.0,57100.0,2016-04-01,ws,1
45857,5,150357110,2018-04-02,2018-05-02,,57100.0,2018-03-20,ws,1
51373,0,150357110,2018-05-02,2019-11-02,3.0,57100.0,2018-04-01,ws,1
59803,0,150357110,2019-11-02,2020-04-02,3.0,57100.0,2019-10-01,ws,1
69457,5,150357110,2020-04-02,2020-05-02,,57100.0,2020-03-23,ws,1
75610,0,150357110,2020-05-02,2022-05-02,3.0,57100.0,2020-04-01,ws,1
100126,0,150357110,2022-05-02,2024-07-02,3.0,57100.0,2022-04-01,ws,1
118496,0,150357110,2024-07-02,2025-06-30,3.0,57100.0,2024-06-01,ws,1
2406,3,150357210,2010-01-01,2012-04-02,3.0,15230.0,2012-03-05,bsl,0
4342,5,150357210,2012-04-02,2012-05-02,,15230.0,2012-03-09,ws,1
10089,0,150357210,2012-05-02,2012-06-02,3.0,15230.0,2012-04-01,ws,1
6032,5,150357210,2012-06-02,2014-05-02,,15230.0,2012-05-29,ws,1
21474,0,150357210,2014-05-02,2016-04-02,3.0,15230.0,2014-04-01,ws,1
30221,5,150357210,2016-04-02,2016-05-02,,15230.0,2016-03-18,ws,1
34727,0,150357210,2016-05-02,2018-04-02,3.0,15230.0,2016-04-01,ws,1
45858,5,150357210,2018-04-02,2018-05-02,,15230.0,2018-03-20,ws,1
51374,0,150357210,2018-05-02,2019-11-02,3.0,15230.0,2018-04-01,ws,1
59804,0,150357210,2019-11-02,2020-04-02,3.0,15230.0,2019-10-01,ws,1
69458,5,150357210,2020-04-02,2020-05-02,,15230.0,2020-03-23,ws,1
75611,0,150357210,2020-05-02,2022-05-02,3.0,15230.0,2020-04-01,ws,1
100127,0,150357210,2022-05-02,2024-07-02,3.0,15230.0,2022-04-01,ws,1
118497,0,150357210,2024-07-02,2025-06-30,3.0,15230.0,2024-06-01,ws,1
2407,3,150357310,2010-01-01,2012-04-02,3.0,26750.0,2012-03-05,bsl,0
4343,5,150357310,2012-04-02,2012-05-02,,26750.0,2012-03-09,ws,1
10090,0,150357310,2012-05-02,2012-06-02,3.0,26750.0,2012-04-01,ws,1
