,c0,c2,t1,t2,pointlab,point,ymd,tag,ind
25647,0,729660000,2024-07-02,2025-06-30,1.0,5890.0,2024-06-01,ws,1
552,5,729670000,2010-01-01,2012-05-02,1.0,20400.0,2012-04-01,bdm,0
1829,0,729670000,2012-05-02,2014-05-02,1.0,20400.0,2012-04-01,ws,1
4405,0,729670000,2014-05-02,2016-05-02,1.0,20400.0,2014-04-01,ws,1
7071,0,729670000,2016-05-02,2018-05-02,1.0,19700.0,2016-04-01,ws,1
9691,0,729670000,2018-05-02,2019-11-02,1.0,19100.0,2018-04-01,ws,1
12204,0,729670000,2019-11-02,2020-05-02,1.0,19100.0,2019-10-01,ws,1
14883,0,729670000,2020-05-02,2022-05-02,1.0,19000.0,2020-04-01,ws,1
21577,0,729670000,2022-05-02,2024-07-02,1.0,19000.0,2022-04-01,ws,1
25648,0,729670000,2024-07-02,2025-06-30,1.0,19000.0,2024-06-01,ws,1
553,5,729680000,2010-01-01,2012-05-02,1.0,3610.0,2012-04-01,bdm,0
1830,0,729680000,2012-05-02,2014-05-02,1.0,3610.0,2012-04-01,ws,1
4406,0,729680000,2014-05-02,2016-05-02,1.0,3530.0,2014-04-01,ws,1
7072,0,729680000,2016-05-02,2018-05-02,1.0,3450.0,2016-04-01,ws,1
9692,0,729680000,2018-05-02,2019-11-02,1.0,3370.0,2018-04-01,ws,1
12205,0,729680000,2019-11-02,2020-05-02,1.0,3360.0,2019-10-01,ws,1
14884,0,729680000,2020-05-02,2022-05-02,1.0,3350.0,2020-04-01,ws,1
21578,0,729680000,2022-05-02,2024-07-02,1.0,3350.0,2022-04-01,ws,1
25649,0,729680000,2024-07-02,2025-06-30,1.0,3350.0,2024-06-01,ws,1
554,5,729690000,2010-01-01,2012-05-02,1.0,43600.0,2012-04-01,bdm,0
1831,0,729690000,2012-05-02,2014-05-02,1.0,43600.0,2012-04-01,ws,1
4407,0,729690000,2014-05-02,2016-05-02,1.0,43200.0,2014-04-01,ws,1
7073,0,729690000,2016-05-02,2018-05-02,1.0,42000.0,2016-04-01,ws,1
9693,0,729690000,2018-05-02,2019-11-02,1.0,39700.0,2018-04-01,ws,1
12206,0,729690000,2019-11-02,2020-05-02,1.0,38600.0,2019-10-01,ws,1
14885,0,729690000,2020-05-02,2022-05-02,1.0,38200.0,2020-04-01,ws,1
21579,0,729690000,2022-05-02,2024-07-02,1.0,37600.0,2022-04-01,ws,1
25650,0,729690000,2024-07-02,2025-06-30,1.0,37000.0,2024-06-01,ws,1
555,0,729700000,2010-01-01,2012-05-02,1.0,1600.0,2012-04-01,bdm,0
1832,0,729700000,2012-05-02,2014-05-02,1.0,1600.0,2012-04-01,ws,1
4408,0,729700000,2014-05-02,2016-05-02,1.0,1600.0,2014-04-01,ws,1
7074,0,729700000,2016-05-02,2018-05-02,1.0,1600.0,2016-04-01,ws,1
9694,0,729700000,2018-05-02,2019-11-02,1.0,1600.0,2018-04-01,ws,1
12207,0,729700000,2019-11-02,2020-05-02,1.0,1600.0,2019-10-01,ws,1
14886,0,729700000,2020-05-02,2022-05-02,1.0,1600.0,2020-04-01,ws,1
21580,0,729700000,2022-05-02,2024-07-02,1.0,1600.0,2022-04-01,ws,1
25651,0,729700000,2024-07-02,2025-06-30,1.0,1600.0,2024-06-01,ws,1
556,0,729710000,2010-01-01,2012-05-02,1.0,3500.0,2012-04-01,bdm,0
1833,0,729710000,2012-05-02,2014-05-02,1.0,3500.0,2012-04-01,ws,1
4409,0,729710000,2014-05-02,2016-05-02,1.0,3500.0,2014-04-01,ws,1
7075,0,729710000,2016-05-02,2018-05-02,1.0,3500.0,2016-04-01,ws,1
9695,0,729710000,2018-05-02,2019-11-02,1.0,3500.0,2018-04-01,ws,1
12208,0,729710000,2019-11-02,2020-05-02,1.0,3500.0,2019-10-01,ws,1
14887,0,729710000,2020-05-02,2022-05-02,1.0,3500.0,2020-04-01,ws,1
21581,0,729710000,2022-05-02,2024-07-02,1.0,3500.0,2022-04-01,ws,1
25652,0,729710000,2024-07-02,2025-06-30,1.0,3500.0,2024-06-01,ws,1
557,0,729780000,2010-01-01,2012-05-02,2.0,0.0,2012-04-01,bdm,0
1834,0,729780000,2012-05-02,2014-05-02,2.0,0.0,2012-04-01,ws,1
3200,0,729780000,2014-05-02,2016-01-02,2.0,0.0,2014-04-01,ws,1
4410,0,729780000,2016-01-02,2016-05-02,2.0,0.0,2015-12-01,ws,1
7076,0,729780000,2016-05-02,2018-05-02,2.0,0.0,2016-04-01,ws,1
9696,0,729780000,2018-05-02,2019-11-02,2.0,0.0,2018-04-01,ws,1
12209,0,729780000,2019-11-02,2020-05-02,2.0,0.0,2019-10-01,ws,1
14888,0,729780000,2020-05-02,2022-05-02,2.0,0.0,2020-04-01,ws,1
21582,0,729780000,2022-05-02,2024-07-02,2.0,0.0,2022-04-01,ws,1
25653,0,729780000,2024-07-02,2025-06-30,2.0,0.0,2024-06-01,ws,1
558,0,729870000,2010-01-01,2012-05-02,1.0,22000.0,2012-04-01,bdm,0
1835,0,729870000,2012-05-02,2014-05-02,1.0,22000.0,2012-04-01,ws,1
4411,0,729870000,2014-05-02,2016-05-02,1.0,22600.0,2014-04-01,ws,1
7077,0,729870000,2016-05-02,2018-05-02,1.0,22600.0,2016-04-01,ws,1
9697,0,729870000,2018-05-02,2019-11-02,1.0,22200.0,2018-04-01,ws,1
12210,0,729870000,2019-11-02,2020-05-02,1.0,22000.0,2019-10-01,ws,1
14889,0,729870000,2020-05-02,2022-05-02,1.0,21700.0,2020-04-01,ws,1
21583,0,729870000,2022-05-02,2024-07-02,1.0,21700.0,2022-04-01,ws,1
25654,0,729870000,2024-07-02,2025-06-30,1.0,21700.0,2024-06-01,ws,1
20604,3,729880000,2010-01-01,2023-04-02,1.0,4720000.0,2023-03-01,bsl,0
21584,0,729880000,2023-04-02,2024-07-02,1.0,4720000.0,2023-03-01,ws,1
25655,0,729880000,2024-07-02,2025-06-30,1.0,4720000.0,2024-06-01,ws,1
20605,3,729890000,2010-01-01,2023-04-02,1.0,189000.0,2023-03-01,bsl,0
21585,0,729890000,2023-04-02,2024-07-02,1.0,189000.0,2023-03-01,ws,1
25656,0,729890000,2024-07-02,2025-06-30,1.0,189000.0,2024-06-01,ws,1
20638,3,729900000,2010-01-01,2023-07-02,1.0,2320000.0,2023-06-01,bsl,0
21586,0,729900000,2023-07-02,2024-07-02,1.0,2320000.0,2023-06-01,ws,1
25657,0,729900000,2024-07-02,2025-06-30,1.0,2320000.0,2024-06-01,ws,1
20639,3,729910000,2010-01-01,2023-07-02,1.0,257000.0,2023-06-01,bsl,0
21587,0,729910000,2023-07-02,2024-07-02,1.0,257000.0,2023-06-01,ws,1
25658,0,729910000,2024-07-02,2025-06-30,1.0,257000.0,2024-06-01,ws,1
20640,3,729920000,2010-01-01,2023-07-02,1.0,344000.0,2023-06-01,bsl,0
21588,0,729920000,2023-07-02,2024-07-02,1.0,344000.0,2023-06-01,ws,1
25659,0,729920000,2024-07-02,2025-06-30,1.0,344000.0,2024-06-01,ws,1
20664,3,729920001,2010-01-01,2024-01-02,1.0,48900.0,2023-12-01,bsl,0
21589,0,729920001,2024-01-02,2024-07-02,1.0,48900.0,2023-12-01,ws,1
25660,0,729920001,2024-07-02,2025-06-30,1.0,48900.0,2024-06-01,ws,1
20665,3,729920002,2010-01-01,2024-01-02,1.0,2260000.0,2023-12-01,bsl,0
21590,0,729920002,2024-01-02,2024-07-02,1.0,2260000.0,2023-12-01,ws,1
25661,0,729920002,2024-07-02,2025-06-30,1.0,2260000.0,2024-06-01,ws,1
20666,3,729920003,2010-01-01,2024-01-02,1.0,90300.0,2023-12-01,bsl,0
21591,0,729920003,2024-01-02,2024-07-02,1.0,90300.0,2023-12-01,ws,1
25662,0,729920003,2024-07-02,2025-06-30,1.0,90300.0,2024-06-01,ws,1
20667,3,729920004,2010-01-01,2024-01-02,1.0,434000.0,2023-12-01,bsl,0
21592,0,729920004,2024-01-02,2024-07-02,1.0,434000.0,2023-12-01,ws,1
25663,0,729920004,2024-07-02,2025-06-30,1.0,434000.0,2024-06-01,ws,1
20668,3,729920005,2010-01-01,2024-01-02,1.0,313000.0,2023-12-01,bsl,0
21593,0,729920005,2024-01-02,2024-07-02,1.0,313000.0,2023-12-01,ws,1
25664,0,729920005,2024-07-02,2025-06-30,1.0,313000.0,2024-06-01,ws,1
20682,3,729920006,2010-01-01,2024-04-02,1.0,3640.0,2024-03-01,bsl,0
21594,0,729920006,2024-04-02,2024-07-02,1.0,3640.0,2024-03-01,ws,1
25665,0,729920006,2024-07-02,2025-06-30,1.0,3640.0,2024-06-01,ws,1
20683,3,729920007,2010-01-01,2024-04-02,1.0,63200.0,2024-03-01,bsl,0
21595,0,729920007,2024-04-02,2024-07-02,1.0,63200.0,2024-03-01,ws,1
25666,0,729920007,2024-07-02,2025-06-30,1.0,63200.0,2024-06-01,ws,1
23000,3,729920008,2010-01-01,2024-07-02,1.0,159000.0,2024-06-01,bsl,0
24335,0,729920008,2024-07-02,2025-01-02,1.0,159000.0,2024-06-01,ws,1
22046,9,729920008,2025-01-02,2025-06-30,,159000.0,2024-12-01,aes,2
23001,3,729920009,2010-01-01,2024-07-02,1.0,38100.0,2024-06-01,bsl,0
24336,0,729920009,2024-07-02,2025-01-02,1.0,38100.0,2024-06-01,ws,1
22047,9,729920009,2025-01-02,2025-06-30,,38100.0,2024-12-01,aes,2
23002,3,729920010,2010-01-01,2024-07-02,1.0,289000.0,2024-06-01,bsl,0
24337,0,729920010,2024-07-02,2025-01-02,1.0,289000.0,2024-06-01,ws,1
22048,9,729920010,2025-01-02,2025-06-30,,289000.0,2024-12-01,aes,2
23003,3,729920011,2010-01-01,2024-07-02,1.0,2460.0,2024-06-01,bsl,0
25667,0,729920011,2024-07-02,2025-06-30,1.0,2460.0,2024-06-01,ws,1
23004,3,729920012,2010-01-01,2024-07-02,1.0,19300.0,2024-06-01,bsl,0
25668,0,729920012,2024-07-02,2025-06-30,1.0,19300.0,2024-06-01,ws,1
23005,3,729920013,2010-01-01,2024-07-02,1.0,2140.0,2024-06-01,bsl,0
25669,0,729920013,2024-07-02,2025-06-30,1.0,2140.0,2024-06-01,ws,1
23006,3,729920014,2010-01-01,2024-07-02,1.0,2180.0,2024-06-01,bsl,0
25670,0,729920014,2024-07-02,2025-06-30,1.0,2180.0,2024-06-01,ws,1
23007,3,729920015,2010-01-01,2024-07-02,1.0,1380.0,2024-06-01,bsl,0
25671,0,729920015,2024-07-02,2025-06-30,1.0,1380.0,2024-06-01,ws,1
23008,3,729920016,2010-01-01,2024-07-02,1.0,129000.0,2024-06-01,bsl,0
25672,0,729920016,2024-07-02,2025-06-30,1.0,129000.0,2024-06-01,ws,1
23009,3,729920017,2010-01-01,2024-07-02,1.0,176000.0,2024-06-01,bsl,0
25673,0,729920017,2024-07-02,2025-06-30,1.0,176000.0,2024-06-01,ws,1
23010,3,729920018,2010-01-01,2024-07-02,1.0,36500.0,2024-06-01,bsl,0
25674,0,729920018,2024-07-02,2025-06-30,1.0,36500.0,2024-06-01,ws,1
23011,3,729920019,2010-01-01,2024-07-02,1.0,79100.0,2024-06-01,bsl,0
25675,0,729920019,2024-07-02,2025-06-30,1.0,79100.0,2024-06-01,ws,1
23012,3,729920020,2010-01-01,2024-07-02,1.0,799000.0,2024-06-01,bsl,0
25676,0,729920020,2024-07-02,2025-06-30,1.0,799000.0,2024-06-01,ws,1
23013,3,729920021,2010-01-01,2024-07-02,1.0,34000.0,2024-06-01,bsl,0
25677,0,729920021,2024-07-02,2025-06-30,1.0,34000.0,2024-06-01,ws,1
23014,3,729920022,2010-01-01,2024-07-02,1.0,13800.0,2024-06-01,bsl,0
25678,0,729920022,2024-07-02,2025-06-30,1.0,15000.0,2024-06-01,ws,1
23015,3,729920023,2010-01-01,2024-07-02,1.0,149000.0,2024-06-01,bsl,0
25679,0,729920023,2024-07-02,2025-06-30,1.0,149000.0,2024-06-01,ws,1
23016,3,729920024,2010-01-01,2024-07-02,1.0,89000.0,2024-06-01,bsl,0
25680,0,729920024,2024-07-02,2025-06-30,1.0,89000.0,2024-06-01,ws,1
23017,3,729920025,2010-01-01,2024-07-02,1.0,96100.0,2024-06-01,bsl,0
25681,0,729920025,2024-07-02,2025-06-30,1.0,96100.0,2024-06-01,ws,1
23018,3,729920026,2010-01-01,2024-07-02,1.0,234000.0,2024-06-01,bsl,0
25682,0,729920026,2024-07-02,2025-06-30,1.0,234000.0,2024-06-01,ws,1
23019,3,729920027,2010-01-01,2024-07-02,1.0,38100.0,2024-06-01,bsl,0
25683,0,729920027,2024-07-02,2025-06-30,1.0,38100.0,2024-06-01,ws,1
23020,3,729920028,2010-01-01,2024-07-02,1.0,388000.0,2024-06-01,bsl,0
25684,0,729920028,2024-07-02,2025-06-30,1.0,388000.0,2024-06-01,ws,1
23021,3,729920029,2010-01-01,2024-07-02,1.0,24000.0,2024-06-01,bsl,0
25685,0,729920029,2024-07-02,2025-06-30,1.0,24000.0,2024-06-01,ws,1
22031,5,729920030,2010-01-01,2024-07-02,,,2024-06-01,bdm,0
25686,0,729920030,2024-07-02,2025-06-30,1.0,7010.0,2024-06-01,ws,1
20647,3,729990000,2010-01-01,2023-10-02,1.0,448000.0,2023-09-01,bsl,0
21596,0,729990000,2023-10-02,2024-07-02,1.0,448000.0,2023-09-01,ws,1
25687,0,729990000,2024-07-02,2025-06-30,1.0,448000.0,2024-06-01,ws,1
20648,3,729990001,2010-01-01,2023-10-02,1.0,1490000.0,2023-09-01,bsl,0
21597,0,729990001,2023-10-02,2024-07-02,1.0,1490000.0,2023-09-01,ws,1
25688,0,729990001,2024-07-02,2025-06-30,1.0,1490000.0,2024-06-01,ws,1
559,0,730090000,2010-01-01,2012-05-02,1.0,5870.0,2012-04-01,bdm,0
1836,0,730090000,2012-05-02,2014-05-02,1.0,5870.0,2012-04-01,ws,1
4412,0,730090000,2014-05-02,2016-05-02,1.0,6030.0,2014-04-01,ws,1
7078,0,730090000,2016-05-02,2018-05-02,1.0,5860.0,2016-04-01,ws,1
9698,0,730090000,2018-05-02,2019-11-02,1.0,5860.0,2018-04-01,ws,1
12211,0,730090000,2019-11-02,2020-05-02,1.0,5970.0,2019-10-01,ws,1
14890,0,730090000,2020-05-02,2022-05-02,1.0,5970.0,2020-04-01,ws,1
21598,0,730090000,2022-05-02,2024-07-02,1.0,5970.0,2022-04-01,ws,1
25689,0,730090000,2024-07-02,2025-06-30,1.0,5900.0,2024-06-01,ws,1
560,5,730560000,2010-01-01,2012-05-02,1.0,210000.0,2012-04-01,bdm,0
560,5,730560000,2012-05-02,2012-08-02,1.0,210000.0,2012-04-01,ws,1
1837,0,730560000,2012-08-02,2014-05-02,1.0,210000.0,2012-07-01,ws,1
3203,5,730560000,2014-05-02,2015-02-02,1.0,210000.0,2014-04-01,ws,1
2362,5,730560000,2015-02-02,2015-05-02,,199000.0,2015-01-01,ws,1
4413,0,730560000,2015-05-02,2016-05-02,1.0,188000.0,2015-04-01,ws,1
7079,0,730560000,2016-05-02,2018-05-02,1.0,188000.0,2016-04-01,ws,1
9699,0,730560000,2018-05-02,2019-11-02,1.0,179000.0,2018-04-01,ws,1
12212,0,730560000,2019-11-02,2020-05-02,1.0,175000.0,2019-10-01,ws,1
14891,0,730560000,2020-05-02,2022-05-02,1.0,174000.0,2020-04-01,ws,1
20103,5,730560000,2022-05-02,2023-02-02,1.0,171000.0,2022-04-01,ws,1
20588,5,730560000,2023-02-02,2023-05-02,,166000.0,2023-01-01,ws,1
21599,0,730560000,2023-05-02,2024-07-02,1.0,160000.0,2023-04-01,ws,1
25690,0,730560000,2024-07-02,2025-06-30,1.0,159000.0,2024-06-01,ws,1
561,5,730660000,2010-01-01,2012-05-02,1.0,3000000.0,2012-04-01,bdm,0
561,5,730660000,2012-05-02,2013-11-02,1.0,3000000.0,2012-04-01,ws,1
1838,0,730660000,2013-11-02,2014-05-02,1.0,3000000.0,2013-10-01,ws,1
4414,0,730660000,2014-05-02,2016-05-02,1.0,2910000.0,2014-04-01,ws,1
7080,0,730660000,2016-05-02,2018-05-02,1.0,2870000.0,2016-04-01,ws,1
9700,0,730660000,2018-05-02,2019-11-02,1.0,2920000.0,2018-04-01,ws,1
12213,0,730660000,2019-11-02,2020-05-02,1.0,2880000.0,2019-10-01,ws,1
14892,0,730660000,2020-05-02,2022-05-02,1.0,2880000.0,2020-04-01,ws,1
21600,0,730660000,2022-05-02,2024-07-02,1.0,2730000.0,2022-04-01,ws,1
25691,0,730660000,2024-07-02,2025-06-30,1.0,2580000.0,2024-06-01,ws,1
562,5,730700000,2010-01-01,2012-05-02,1.0,223000.0,2012-04-01,bdm,0
562,5,730700000,2012-05-02,2012-08-02,1.0,223000.0,2012-04-01,ws,1
1839,0,730700000,2012-08-02,2014-05-02,1.0,223000.0,2012-07-01,ws,1
4415,0,730700000,2014-05-02,2016-05-02,1.0,218000.0,2014-04-01,ws,1
7081,0,730700000,2016-05-02,2018-05-02,1.0,215000.0,2016-04-01,ws,1
9701,0,730700000,2018-05-02,2019-11-02,1.0,211000.0,2018-04-01,ws,1
12214,0,730700000,2019-11-02,2020-05-02,1.0,210000.0,2019-10-01,ws,1
14893,0,730700000,2020-05-02,2022-05-02,1.0,209000.0,2020-04-01,ws,1
20105,5,730700000,2022-05-02,2023-01-02,1.0,207000.0,2022-04-01,ws,1
21601,0,730700000,2023-01-02,2024-07-02,1.0,207000.0,2022-12-01,ws,1
25692,0,730700000,2024-07-02,2025-06-30,1.0,202000.0,2024-06-01,ws,1
563,0,730710000,2010-01-01,2012-05-02,1.0,1200.0,2012-04-01,bdm,0
1840,0,730710000,2012-05-02,2014-05-02,1.0,1200.0,2012-04-01,ws,1
4416,0,730710000,2014-05-02,2016-05-02,1.0,1230.0,2014-04-01,ws,1
7082,0,730710000,2016-05-02,2018-05-02,1.0,1230.0,2016-04-01,ws,1
9702,0,730710000,2018-05-02,2019-11-02,1.0,1230.0,2018-04-01,ws,1
12215,0,730710000,2019-11-02,2020-05-02,1.0,1240.0,2019-10-01,ws,1
13483,9,730710000,2020-05-02,2025-06-30,,0.0,2020-04-01,aes,2
564,5,730720000,2010-01-01,2012-05-02,1.0,4290.0,2012-04-01,bdm,0
1841,0,730720000,2012-05-02,2014-05-02,1.0,4290.0,2012-04-01,ws,1
4417,0,730720000,2014-05-02,2016-05-02,1.0,4410.0,2014-04-01,ws,1
7083,0,730720000,2016-05-02,2018-05-02,1.0,4000.0,2016-04-01,ws,1
9703,0,730720000,2018-05-02,2019-11-02,1.0,3940.0,2018-04-01,ws,1
12216,0,730720000,2019-11-02,2020-05-02,1.0,3930.0,2019-10-01,ws,1
14894,0,730720000,2020-05-02,2022-05-02,1.0,3930.0,2020-04-01,ws,1
21602,0,730720000,2022-05-02,2024-07-02,1.0,3900.0,2022-04-01,ws,1
25693,0,730720000,2024-07-02,2025-06-30,1.0,3900.0,2024-06-01,ws,1
565,5,730730000,2010-01-01,2012-05-02,1.0,46500.0,2012-04-01,bdm,0
1842,0,730730000,2012-05-02,2014-05-02,1.0,46500.0,2012-04-01,ws,1
4418,0,730730000,2014-05-02,2016-05-02,1.0,43400.0,2014-04-01,ws,1
7084,0,730730000,2016-05-02,2018-05-02,1.0,42300.0,2016-04-01,ws,1
9704,0,730730000,2018-05-02,2019-11-02,1.0,39800.0,2018-04-01,ws,1
12217,0,730730000,2019-11-02,2020-05-02,1.0,39200.0,2019-10-01,ws,1
14895,0,730730000,2020-05-02,2022-05-02,1.0,38500.0,2020-04-01,ws,1
21603,0,730730000,2022-05-02,2024-07-02,1.0,37100.0,2022-04-01,ws,1
25694,0,730730000,2024-07-02,2025-06-30,1.0,36700.0,2024-06-01,ws,1
566,0,730740000,2010-01-01,2012-05-02,1.0,21500.0,2012-04-01,bdm,0
1843,0,730740000,2012-05-02,2014-05-02,1.0,21500.0,2012-04-01,ws,1
4419,0,730740000,2014-05-02,2016-05-02,1.0,22100.0,2014-04-01,ws,1
7085,0,730740000,2016-05-02,2018-05-02,1.0,22100.0,2016-04-01,ws,1
8388,9,730740000,2018-05-02,2025-06-30,,0.0,2018-04-01,aes,2
567,5,730760000,2010-01-01,2012-05-02,1.0,1660.0,2012-04-01,bdm,0
1844,0,730760000,2012-05-02,2014-05-02,1.0,1660.0,2012-04-01,ws,1
4420,0,730760000,2014-05-02,2016-05-02,1.0,1610.0,2014-04-01,ws,1
5805,9,730760000,2016-05-02,2025-06-30,,0.0,2016-04-01,aes,2
568,9,730770000,2010-01-01,2012-05-02,0.0,0.0,2012-04-01,bdm,0
568,9,730770000,2012-05-02,2025-06-30,,0.0,2012-04-01,aes,2
569,5,730780000,2010-01-01,2012-05-02,1.0,1660.0,2012-04-01,bdm,0
1845,0,730780000,2012-05-02,2014-05-02,1.0,1660.0,2012-04-01,ws,1
4421,0,730780000,2014-05-02,2016-05-02,1.0,1690.0,2014-04-01,ws,1
5806,9,730780000,2016-05-02,2025-06-30,,0.0,2016-04-01,aes,2
570,9,730790000,2010-01-01,2012-05-02,0.0,0.0,2012-04-01,bdm,0
570,9,730790000,2012-05-02,2025-06-30,,0.0,2012-04-01,aes,2
571,5,730800000,2010-01-01,2012-05-02,1.0,5840.0,2012-04-01,bdm,0
1846,0,730800000,2012-05-02,2014-05-02,1.0,5840.0,2012-04-01,ws,1
4422,0,730800000,2014-05-02,2016-05-02,1.0,5870.0,2014-04-01,ws,1
7086,0,730800000,2016-05-02,2018-05-02,1.0,5780.0,2016-04-01,ws,1
9705,0,730800000,2018-05-02,2019-11-02,1.0,5780.0,2018-04-01,ws,1
12218,0,730800000,2019-11-02,2020-05-02,1.0,5700.0,2019-10-01,ws,1
14896,0,730800000,2020-05-02,2022-05-02,1.0,5700.0,2020-04-01,ws,1
21604,0,730800000,2022-05-02,2024-07-02,1.0,5690.0,2022-04-01,ws,1
25695,0,730800000,2024-07-02,2025-06-30,1.0,5590.0,2024-06-01,ws,1
572,0,730810000,2010-01-01,2012-05-02,1.0,22000.0,2012-04-01,bdm,0
1847,0,730810000,2012-05-02,2014-05-02,1.0,22000.0,2012-04-01,ws,1
4423,0,730810000,2014-05-02,2016-05-02,1.0,22600.0,2014-04-01,ws,1
7087,0,730810000,2016-05-02,2018-05-02,1.0,22600.0,2016-04-01,ws,1
9706,0,730810000,2018-05-02,2019-11-02,1.0,22200.0,2018-04-01,ws,1
12219,0,730810000,2019-11-02,2020-05-02,1.0,22000.0,2019-10-01,ws,1
14897,0,730810000,2020-05-02,2022-05-02,1.0,21700.0,2020-04-01,ws,1
21605,0,730810000,2022-05-02,2024-07-02,1.0,21700.0,2022-04-01,ws,1
25696,0,730810000,2024-07-02,2025-06-30,1.0,21700.0,2024-06-01,ws,1
573,5,730840000,2010-01-01,2012-05-02,1.0,167.0,2012-04-01,bdm,0
1848,0,730840000,2012-05-02,2014-05-02,1.0,167.0,2012-04-01,ws,1
4424,0,730840000,2014-05-02,2016-05-02,1.0,171.0,2014-04-01,ws,1
5809,0,730840000,2016-05-02,2017-01-02,1.0,171.0,2016-04-01,ws,1
7088,0,730840000,2017-01-02,2018-05-02,1.0,171.0,2016-12-01,ws,1
9707,0,730840000,2018-05-02,2019-11-02,1.0,169.0,2018-04-01,ws,1
12220,0,730840000,2019-11-02,2020-05-02,1.0,169.0,2019-10-01,ws,1
14898,0,730840000,2020-05-02,2022-05-02,1.0,169.0,2020-04-01,ws,1
21606,0,730840000,2022-05-02,2024-07-02,1.0,169.0,2022-04-01,ws,1
25697,0,730840000,2024-07-02,2025-06-30,1.0,169.0,2024-06-01,ws,1
574,0,731150000,2010-01-01,2012-05-02,1.0,27200.0,2012-04-01,bdm,0
574,0,731150000,2012-05-02,2012-11-02,1.0,27200.0,2012-04-01,ws,1
1849,0,731150000,2012-11-02,2014-05-02,1.0,27200.0,2012-10-01,ws,1
4425,0,731150000,2014-05-02,2016-05-02,1.0,27900.0,2014-04-01,ws,1
7089,0,731150000,2016-05-02,2018-05-02,1.0,27900.0,2016-04-01,ws,1
9708,0,731150000,2018-05-02,2019-11-02,1.0,27900.0,2018-04-01,ws,1
12221,0,731150000,2019-11-02,2020-05-02,1.0,28400.0,2019-10-01,ws,1
14899,0,731150000,2020-05-02,2022-05-02,1.0,28400.0,2020-04-01,ws,1
21607,0,731150000,2022-05-02,2024-07-02,1.0,28400.0,2022-04-01,ws,1
25698,0,731150000,2024-07-02,2025-06-30,1.0,28400.0,2024-06-01,ws,1
575,0,732010000,2010-01-01,2012-05-02,1.0,160000.0,2012-04-01,bdm,0
1850,0,732010000,2012-05-02,2014-05-02,1.0,160000.0,2012-04-01,ws,1
4426,0,732010000,2014-05-02,2016-05-02,1.0,163000.0,2014-04-01,ws,1
7090,0,732010000,2016-05-02,2018-05-02,1.0,163000.0,2016-04-01,ws,1
9709,0,732010000,2018-05-02,2019-11-02,1.0,163000.0,2018-04-01,ws,1
12222,0,732010000,2019-11-02,2020-05-02,1.0,166000.0,2019-10-01,ws,1
14900,0,732010000,2020-05-02,2022-05-02,1.0,164000.0,2020-04-01,ws,1
21608,0,732010000,2022-05-02,2024-07-02,1.0,164000.0,2022-04-01,ws,1
25699,0,732010000,2024-07-02,2025-06-30,1.0,164000.0,2024-06-01,ws,1
576,0,732030000,2010-01-01,2012-05-02,1.0,120000.0,2012-04-01,bdm,0
1851,0,732030000,2012-05-02,2014-05-02,1.0,120000.0,2012-04-01,ws,1
4427,0,732030000,2014-05-02,2016-05-02,1.0,123000.0,2014-04-01,ws,1
7091,0,732030000,2016-05-02,2018-05-02,1.0,123000.0,2016-04-01,ws,1
9710,0,732030000,2018-05-02,2019-11-02,1.0,123000.0,2018-04-01,ws,1
12223,0,732030000,2019-11-02,2020-05-02,1.0,125000.0,2019-10-01,ws,1
14901,0,732030000,2020-05-02,2022-05-02,1.0,125000.0,2020-04-01,ws,1
21609,0,732030000,2022-05-02,2024-07-02,1.0,122000.0,2022-04-01,ws,1
25700,0,732030000,2024-07-02,2025-06-30,1.0,118000.0,2024-06-01,ws,1
577,0,732040000,2010-01-01,2012-05-02,1.0,3590.0,2012-04-01,bdm,0
1852,0,732040000,2012-05-02,2014-05-02,1.0,3590.0,2012-04-01,ws,1
4428,0,732040000,2014-05-02,2016-05-02,1.0,3690.0,2014-04-01,ws,1
7092,0,732040000,2016-05-02,2018-05-02,1.0,3160.0,2016-04-01,ws,1
9711,0,732040000,2018-05-02,2019-11-02,1.0,3160.0,2018-04-01,ws,1
12224,0,732040000,2019-11-02,2020-05-02,1.0,3220.0,2019-10-01,ws,1
14902,0,732040000,2020-05-02,2022-05-02,1.0,3220.0,2020-04-01,ws,1
21610,0,732040000,2022-05-02,2024-07-02,1.0,3220.0,2022-04-01,ws,1
25701,0,732040000,2024-07-02,2025-06-30,1.0,3220.0,2024-06-01,ws,1
578,5,732060000,2010-01-01,2012-05-02,1.0,1300000.0,2012-04-01,bdm,0
1853,0,732060000,2012-05-02,2014-05-02,1.0,1300000.0,2012-04-01,ws,1
4429,0,732060000,2014-05-02,2016-05-02,1.0,1330000.0,2014-04-01,ws,1
7093,0,732060000,2016-05-02,2018-05-02,1.0,1330000.0,2016-04-01,ws,1
9712,0,732060000,2018-05-02,2019-11-02,1.0,1330000.0,2018-04-01,ws,1
12225,0,732060000,2019-11-02,2020-05-02,1.0,1350000.0,2019-10-01,ws,1
14903,0,732060000,2020-05-02,2022-05-02,1.0,1350000.0,2020-04-01,ws,1
21611,0,732060000,2022-05-02,2024-07-02,1.0,1350000.0,2022-04-01,ws,1
25702,0,732060000,2024-07-02,2025-06-30,1.0,1430000.0,2024-06-01,ws,1
579,5,732070000,2010-01-01,2012-05-02,1.0,1470000.0,2012-04-01,bdm,0
